candidate_id,username,name,email,phone,age,field_of_study,education_level,cgpa,skills,experience_months,resume_path,registration_date,preferred_locations,district_type,social_category,gender,past_participation
CAND_088EB632,75286906,"Summary
Experienced",75286906@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, AI, Sales, Accounting, Research",12,data\ACCOUNTANT\75286906.pdf,2025-09-07 23:30:37,,,,,
CAND_98F2C119,78257294,Summary,78257294@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AI, Sales, Accounting, Operations, Research, Communication, REST",12,data\ACCOUNTANT\78257294.pdf,2025-09-07 23:30:39,,,,,
CAND_3F5AEC03,78403342,"Summary
Self",78403342@email.com,,,ACCOUNTANT,Bachelor's,7.5,"AI, Leadership, Marketing, Finance, Accounting, Research, Communication",12,data\ACCOUNTANT\78403342.pdf,2025-09-07 23:30:41,,,,,
CAND_24C2692A,80053367,"Career Focus
To",80053367@email.com,,,HEALTHCARE,Bachelor's,9.425,AI,0,data\ACCOUNTANT\80053367.pdf,2025-09-07 23:30:42,,,,,
CAND_89C6DD07,82649935,Summary,82649935@email.com,,,ACCOUNTANT,Bachelor's,8.0,"Go, AI, Sales, Finance, Accounting, Operations, Communication, REST, SEO",12,data\ACCOUNTANT\82649935.pdf,2025-09-07 23:30:43,,,,,
CAND_81C5AFBC,87635012,"Summary
Capable Accountant",87635012@email.com,,,ACCOUNTANT,Master's,7.5,"SQL, AWS, AI, Sales, Finance, Accounting, REST",12,data\ACCOUNTANT\87635012.pdf,2025-09-07 23:30:45,,,,,
CAND_13034D42,98559931,"Summary
Has",98559931@email.com,,,ACCOUNTANT,Bachelor's,8.25,"Go, AI, Leadership, Finance, Accounting, Operations, Communication",12,data\ACCOUNTANT\98559931.pdf,2025-09-07 23:30:46,,,,,
CAND_FD08D07F,10186968,"Professional Profile
Talented",10186968@email.com,,,FINANCE,Bachelor's,2.0,"Go, AI, Leadership, Sales, Finance, Accounting, Operations",12,data\ADVOCATE\10186968.pdf,2025-09-07 23:30:47,,,,,
CAND_FD4AFF08,10344379,"Summary
Administrative",10344379@email.com,,,BPO,Bachelor's,2.0,"AI, Leadership, Operations, Research, Communication",0,data\ADVOCATE\10344379.pdf,2025-09-07 23:30:49,,,,,
CAND_4D662177,10659182,Professional Summary,10659182@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Operations, Communication",0,data\ADVOCATE\10659182.pdf,2025-09-07 23:30:50,,,,,
CAND_60FCF468,10818478,"Summary
Responsible",10818478@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Sales, Communication",0,data\ADVOCATE\10818478.pdf,2025-09-07 23:30:50,,,,,
CAND_54F1A994,11174187,Skills,11174187@email.com,,,ADVOCATE,Bachelor's,2.0,"Go, AI",6,data\ADVOCATE\11174187.pdf,2025-09-07 23:30:52,,,,,
CAND_C131E710,11188218,"Career Overview
Objective",11188218@email.com,,,ACCOUNTANT,Bachelor's,8.6,"AI, Sales, Accounting, Research, Communication, API",6,data\ADVOCATE\11188218.pdf,2025-09-07 23:30:54,,,,,
CAND_A3DA1E4B,11773767,"Summary
Represent",11773767@email.com,,,BPO,Bachelor's,7.5,"Go, Git, AI, Project Management, Sales, Operations, Research",0,data\ADVOCATE\11773767.pdf,2025-09-07 23:30:55,,,,,
CAND_33D8F579,11963737,"Accomplishments
Earned",11963737@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, SQL, AI, Marketing, Sales, Business Development, Accounting, Operations, Research, Communication",12,data\ADVOCATE\11963737.pdf,2025-09-07 23:30:57,,,,,
CAND_E34AB59C,12171093,"Summary
Dedicated",12171093@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Leadership, Operations, Communication",0,data\ADVOCATE\12171093.pdf,2025-09-07 23:30:58,,,,,
CAND_7186A618,12544735,"Summary
Highly",12544735@email.com,,,HEALTHCARE,Master's,7.5,"AWS, AI, Leadership, Research, Communication",84,data\ADVOCATE\12544735.pdf,2025-09-07 23:30:59,,,,,
CAND_4ADF59CC,13072354,"Professional Summary
Certified Massachusetts Domestic Violence",13072354@email.com,,,CONSULTANT,Bachelor's,2.0,"Go, Git, AI, Strategy, Research, REST",6,data\ADVOCATE\13072354.pdf,2025-09-07 23:31:00,,,,,
CAND_98FBB502,13115648,"Professional Summary
Highly",13115648@email.com,,,Arts,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Marketing, Sales, Communication, REST",6,data\ADVOCATE\13115648.pdf,2025-09-07 23:31:02,,,,,
CAND_D697AA66,13342150,"Summary
Seeking",13342150@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Sales, Operations, Communication, REST, Social Media",12,data\ADVOCATE\13342150.pdf,2025-09-07 23:31:02,,,,,
CAND_73D37E5A,13593241,Accomplishments,13593241@email.com,,,ADVOCATE,Bachelor's,9.5375,"Go, AI, Leadership",6,data\ADVOCATE\13593241.pdf,2025-09-07 23:31:04,,,,,
CAND_104B5EE5,13809698,"Professional Summary
Reliable",13809698@email.com,,,HEALTHCARE,Master's,7.5,"AI, API",0,data\ADVOCATE\13809698.pdf,2025-09-07 23:31:05,,,,,
CAND_E6F037F1,13909762,"Career Overview
Seeking",13909762@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AI, Sales, Accounting, Research, API",0,data\ADVOCATE\13909762.pdf,2025-09-07 23:31:06,,,,,
CAND_BE86464E,13967854,Professional Summary,13967854@email.com,,,ADVOCATE,Bachelor's,7.5,"AI, Leadership",0,data\ADVOCATE\13967854.pdf,2025-09-07 23:31:08,,,,,
CAND_B2E1BA9C,14064815,Professional Summary,14064815@email.com,,,Arts,Master's,7.5,"Go, AI, Leadership, Consulting, Research, Communication",0,data\ADVOCATE\14064815.pdf,2025-09-07 23:31:09,,,,,
CAND_43836746,14146106,"Summary
Qualified Lead Customer Service Representative",14146106@email.com,,,BPO,Bachelor's,7.5,"AI, Sales, Accounting, Operations, Research, Communication",12,data\ADVOCATE\14146106.pdf,2025-09-07 23:31:10,,,,,
CAND_0BCC0757,14176254,"Summary
Highly",14176254@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Marketing, Sales, REST",0,data\ADVOCATE\14176254.pdf,2025-09-07 23:31:12,,,,,
CAND_E7B2659C,14445309,"Professional Summary
Conscientious",14445309@email.com,,,ADVOCATE,Master's,7.5,"Go, Spring, AI, Leadership, Communication",6,data\ADVOCATE\14445309.pdf,2025-09-07 23:31:13,,,,,
CAND_D57D3239,14708590,"Summary
Over",14708590@email.com,,,ADVOCATE,Bachelor's,7.5,"Go, AWS, AI, Project Management, Sales, Research, Communication",6,data\ADVOCATE\14708590.pdf,2025-09-07 23:31:15,,,,,
CAND_B7C86D02,15313140,Professional Experience,15313140@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Marketing, Sales, Operations, REST",0,data\ADVOCATE\15313140.pdf,2025-09-07 23:31:16,,,,,
CAND_9A38A950,15337481,"Summary
Enthusiastic",15337481@email.com,,,BPO,Bachelor's,2.0,"Go, AI, Marketing, Sales, Operations",0,data\ADVOCATE\15337481.pdf,2025-09-07 23:31:18,,,,,
CAND_6FFD4088,15727656,"Summary
Diversified",15727656@email.com,,,HR,Bachelor's,7.5,"Go, AWS, AI, Communication, Teamwork, REST",0,data\ADVOCATE\15727656.pdf,2025-09-07 23:31:19,,,,,
CAND_01371E97,15958967,"Summary
Doctorate",15958967@email.com,,,CONSULTANT,PhD,2.0,"Go, HTML, AI, Leadership, Sales, Consulting, Research, Illustrator",0,data\ADVOCATE\15958967.pdf,2025-09-07 23:31:21,,,,,
CAND_2D421E5C,16332348,"Summary
Highly",16332348@email.com,,,ADVOCATE,Master's,2.0,"Go, AI, Marketing, Operations, Analytics, Research, Communication, REST",12,data\ADVOCATE\16332348.pdf,2025-09-07 23:31:24,,,,,
CAND_A68D8C9F,17021141,Education,17021141@email.com,,,BUSINESS-DEVELOPMENT,Master's,9.675,"Go, AI, Leadership, Strategy, Marketing, Sales, Accounting, Teamwork, API",0,data\ADVOCATE\17021141.pdf,2025-09-07 23:31:26,,,,,
CAND_E5CA2581,17165107,"Professional Summary
Driven",17165107@email.com,,,Science,Master's,10.0,"Go, AI, Marketing, Operations, Research, SEO, Social Media",0,data\ADVOCATE\17165107.pdf,2025-09-07 23:31:27,,,,,
CAND_9D08F88F,17254634,"Professional Summary
Highly",17254634@email.com,,,HEALTHCARE,Bachelor's,8.95,"AWS, AI, REST",6,data\ADVOCATE\17254634.pdf,2025-09-07 23:31:28,,,,,
CAND_B55994F4,17847636,"Professional Summary
To",17847636@email.com,,,CONSULTANT,Bachelor's,2.5,"Go, AWS, AI, Strategy, Research, Communication, REST",0,data\ADVOCATE\17847636.pdf,2025-09-07 23:31:30,,,,,
CAND_D310DF49,17911230,"Summary
Corporate Trainer",17911230@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,2.0,"Go, AI, Leadership",6,data\ADVOCATE\17911230.pdf,2025-09-07 23:31:31,,,,,
CAND_DC3B3238,18090899,Professional Summary,18090899@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, Git, AI, Project Management, Agile, Strategy, Marketing, Sales, Business Development, Operations, Communication, Digital Marketing",12,data\ADVOCATE\18090899.pdf,2025-09-07 23:31:33,,,,,
CAND_FDA20269,18725071,"Professional Summary
Motivated",18725071@email.com,,,Arts,Master's,8.924999999999999,"Go, AWS, AI, REST",0,data\ADVOCATE\18725071.pdf,2025-09-07 23:31:34,,,,,
CAND_7CFC5B68,18997135,"Summary
Financial",18997135@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,8.2,"Go, AI, Leadership, Strategy, Sales, Research, Communication, REST",6,data\ADVOCATE\18997135.pdf,2025-09-07 23:31:35,,,,,
CAND_146E1B3C,19063156,"Professional Summary
Motivated",19063156@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, SQL, MySQL, AI, Leadership, Accounting, Research",6,data\ADVOCATE\19063156.pdf,2025-09-07 23:31:40,,,,,
CAND_14226C6D,19108760,"Career Focus
Selling",19108760@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Project Management, Leadership, Strategy, Marketing, Sales, Business Development, Research, Communication, Teamwork, API",12,data\ADVOCATE\19108760.pdf,2025-09-07 23:31:42,,,,,
CAND_224BBB0B,19234823,"Professional Summary
To",19234823@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AI, Leadership, Sales, Finance, Accounting, Operations, Research, Communication, API",12,data\ADVOCATE\19234823.pdf,2025-09-07 23:31:44,,,,,
CAND_B8EE4070,19518606,"Summary
Management Experience",19518606@email.com,,,BPO,Bachelor's,9.5,"Go, AI, Leadership, Sales, Operations, Communication, REST",6,data\ADVOCATE\19518606.pdf,2025-09-07 23:31:45,,,,,
CAND_B971246B,19926135,"Professional Summary
Client Negotiation",19926135@email.com,,,HEALTHCARE,Bachelor's,7.5,"Go, AI, Finance, Operations, Communication",6,data\ADVOCATE\19926135.pdf,2025-09-07 23:31:47,,,,,
CAND_8B1AB284,20138606,"Summary
Compassionat",20138606@email.com,,,ADVOCATE,Master's,7.5,"Go, AWS, AI, Leadership, Finance, Communication",12,data\ADVOCATE\20138606.pdf,2025-09-07 23:31:49,,,,,
CAND_EA00B2C5,20272792,"Summary
To",20272792@email.com,,,ADVOCATE,Bachelor's,2.0,"AI, Leadership, Marketing, Research, Communication, REST",0,data\ADVOCATE\20272792.pdf,2025-09-07 23:31:49,,,,,
CAND_74903DE8,20324037,"Summary
Guadalajara",20324037@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, CSS, Linux, AI, Sales, Finance, Accounting, Operations, Analytics, Communication",96,data\ADVOCATE\20324037.pdf,2025-09-07 23:31:51,,,,,
CAND_C675475C,20400279,"Professional Summary
Talented Customer Service",20400279@email.com,,,APPAREL,Bachelor's,7.5,"Go, AI, Sales, Operations, Research, Communication, REST",12,data\ADVOCATE\20400279.pdf,2025-09-07 23:31:53,,,,,
CAND_D9057655,20544228,"Experience
Lead Pharmacy Technician Advocate",20544228@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Leadership, Marketing, Sales, Business Development, Communication, REST",0,data\ADVOCATE\20544228.pdf,2025-09-07 23:31:54,,,,,
CAND_51A37986,20604208,"Summary
Adaptable",20604208@email.com,,,ADVOCATE,Bachelor's,2.0,"Go, AWS, AI, Leadership, Communication, REST, Networking",6,data\ADVOCATE\20604208.pdf,2025-09-07 23:31:56,,,,,
CAND_258EF12F,20765795,"Summary
Compassionate",20765795@email.com,,,DESIGNER,Bachelor's,7.5,"Go, AI, Leadership, Sales, Communication, REST",6,data\ADVOCATE\20765795.pdf,2025-09-07 23:31:57,,,,,
CAND_82580193,21614256,"Skills
Word",21614256@email.com,,,ADVOCATE,Master's,2.0,"Go, AI, Leadership, Research",6,data\ADVOCATE\21614256.pdf,2025-09-07 23:31:59,,,,,
CAND_2EB48C62,22042181,"Summary
After",22042181@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"AI, Leadership, Marketing, Sales, Accounting, Analytics, Research, Communication",0,data\ADVOCATE\22042181.pdf,2025-09-07 23:32:00,,,,,
CAND_D0D5C283,22259475,"Summary
As",22259475@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,2.0,"AI, Sales, Communication",0,data\ADVOCATE\22259475.pdf,2025-09-07 23:32:01,,,,,
CAND_AD5EF7AE,22391901,"Executive Summary
High",22391901@email.com,,,BPO,Master's,2.0,"Go, AI, Sales, Operations, Communication, REST, Networking, Social Media",60,data\ADVOCATE\22391901.pdf,2025-09-07 23:32:03,,,,,
CAND_48CF615D,23427369,"Summary
Detail",23427369@email.com,,,APPAREL,Bachelor's,7.5,"Go, AI, Research, Communication",120,data\ADVOCATE\23427369.pdf,2025-09-07 23:32:04,,,,,
CAND_D5149645,23577836,"Summary
Administrative",23577836@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"AI, Sales, Operations, Communication",12,data\ADVOCATE\23577836.pdf,2025-09-07 23:32:06,,,,,
CAND_1318E593,23804341,"Professional Summary
Professional",23804341@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Operations, Communication, REST",120,data\ADVOCATE\23804341.pdf,2025-09-07 23:32:07,,,,,
CAND_74D99D3F,24124250,"Professional Summary
Highly",24124250@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,7.5,"Go, AI, Leadership, Communication, API",12,data\ADVOCATE\24124250.pdf,2025-09-07 23:32:09,,,,,
CAND_27E9EA8B,24410405,"Summary
To",24410405@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, Linux, AI, Sales, Communication",6,data\ADVOCATE\24410405.pdf,2025-09-07 23:32:10,,,,,
CAND_A7853B87,24588864,"Professional Summary
An",24588864@email.com,,,Arts,Master's,8.375,"Go, AWS, AI, Project Management, Leadership, Accounting, Research, Communication",6,data\ADVOCATE\24588864.pdf,2025-09-07 23:32:14,,,,,
CAND_8ECBD1F5,24695561,"Executive Profile
Accomplished",24695561@email.com,,,CONSULTANT,Bachelor's,2.0,"Go, AI, Leadership, Strategy, Operations, Communication, API",6,data\ADVOCATE\24695561.pdf,2025-09-07 23:32:16,,,,,
CAND_D786FFAC,24754689,"Professional Profile
Over",24754689@email.com,,,Management,Master's,2.0,"Go, AWS, AI, Leadership, Sales, Operations, Research, Communication, REST",0,data\ADVOCATE\24754689.pdf,2025-09-07 23:32:18,,,,,
CAND_FCBD9BF6,24763208,Summary,24763208@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AWS, AI, Marketing, Sales, Operations, Communication",12,data\ADVOCATE\24763208.pdf,2025-09-07 23:32:20,,,,,
CAND_CE67D404,24946537,"Professional Summary
Experienced Marketing",24946537@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, Git, AI, Strategy, Marketing, Sales, Accounting, Operations, Analytics, Research, Networking, SEO",12,data\ADVOCATE\24946537.pdf,2025-09-07 23:32:23,,,,,
CAND_845CEC63,25873425,Professional Summary,25873425@email.com,,,ADVOCATE,Master's,8.5,"Go, Git, AI, Operations, Communication, API",12,data\ADVOCATE\25873425.pdf,2025-09-07 23:32:25,,,,,
CAND_02656F29,26071861,"Professional Profile
Operate",26071861@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,2.0,"Python, Java, JavaScript, PHP, Go, HTML, Linux, AI, Operations, Networking",12,data\ADVOCATE\26071861.pdf,2025-09-07 23:32:27,,,,,
CAND_1C71FB30,26456474,"Skills
Skills Used",26456474@email.com,,,ADVOCATE,Bachelor's,7.5,"Go, AI, REST",0,data\ADVOCATE\26456474.pdf,2025-09-07 23:32:28,,,,,
CAND_A07C2A87,27182111,"Professional Background
To",27182111@email.com,,,HEALTHCARE,Master's,9.4,"Go, AWS, AI, Leadership, Operations, Communication",6,data\ADVOCATE\27182111.pdf,2025-09-07 23:32:30,,,,,
CAND_679B1889,28111403,"Executive Profile
Chief Executive",28111403@email.com,,,HR,Bachelor's,2.0,"Go, AI, Project Management, Leadership, Finance, Operations, Research, Communication, API",12,data\ADVOCATE\28111403.pdf,2025-09-07 23:32:32,,,,,
CAND_50FBFB80,28206098,"Career Overview
Enthusiastic",28206098@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"AI, Sales, Research, Communication, API",120,data\ADVOCATE\28206098.pdf,2025-09-07 23:32:33,,,,,
CAND_8C3BF6B7,28635795,"Summary
As",28635795@email.com,,,ADVOCATE,Bachelor's,2.0,"Go, AI, Research, Communication",6,data\ADVOCATE\28635795.pdf,2025-09-07 23:32:35,,,,,
CAND_2CE54A9C,28871170,"Experience
Organizer",28871170@email.com,,,CONSULTANT,Bachelor's,2.0,"Go, AWS, AI, Leadership, Strategy, Research, Communication, REST",0,data\ADVOCATE\28871170.pdf,2025-09-07 23:32:36,,,,,
CAND_6629BB0C,28974459,"Career Overview
Skilled",28974459@email.com,,,BPO,Bachelor's,9.5,"Go, AI, Sales, Operations, Communication",6,data\ADVOCATE\28974459.pdf,2025-09-07 23:32:38,,,,,
CAND_B5C16FF8,29173771,"Professional Summary
Organized",29173771@email.com,,,ADVOCATE,Bachelor's,7.5,"Go, AWS, AI, Leadership, Operations, Communication, REST",6,data\ADVOCATE\29173771.pdf,2025-09-07 23:32:39,,,,,
CAND_60AE4D20,29177904,"Summary
Masters",29177904@email.com,,,HR,Master's,7.5,"AI, Project Management, Operations, Research",120,data\ADVOCATE\29177904.pdf,2025-09-07 23:32:41,,,,,
CAND_167F0E2D,29415426,"Summary
Experienced",29415426@email.com,,,ACCOUNTANT,Bachelor's,7.5,"AI, Accounting",6,data\ADVOCATE\29415426.pdf,2025-09-07 23:32:42,,,,,
CAND_5D8B1155,29926588,"Summary
Talented Bachelor",29926588@email.com,,,ADVOCATE,Master's,2.0,"Go, AI, Leadership, Sales, Research, Communication, REST",120,data\ADVOCATE\29926588.pdf,2025-09-07 23:32:43,,,,,
CAND_3B3D7161,30741799,"Summary
Highly",30741799@email.com,,,Arts,Master's,2.0,"AI, Research, API",84,data\ADVOCATE\30741799.pdf,2025-09-07 23:32:44,,,,,
CAND_808F632D,31040875,Summary,31040875@email.com,,,ADVOCATE,Bachelor's,7.5,"Go, AI, Sales",0,data\ADVOCATE\31040875.pdf,2025-09-07 23:32:45,,,,,
CAND_F654198D,31242382,"Career Overview
Dedicated Customer Service Representative",31242382@email.com,,,APPAREL,Bachelor's,2.0,"Go, AI, Sales, Operations, Research, Communication, API",12,data\ADVOCATE\31242382.pdf,2025-09-07 23:32:47,,,,,
CAND_9E19D52A,32965335,"Overview
Flexible",32965335@email.com,,,PUBLIC-RELATIONS,Bachelor's,5.0,"Go, AWS, AI, Agile, Leadership, Communication, API, REST, Networking",72,data\ADVOCATE\32965335.pdf,2025-09-07 23:32:49,,,,,
CAND_BDEF36A6,34327438,"Accomplishments
Worked",34327438@email.com,,,ADVOCATE,Master's,2.5,"Go, AWS, Git, AI, Marketing, Sales, Finance, Operations, Research, Communication, REST, Digital Marketing",0,data\ADVOCATE\34327438.pdf,2025-09-07 23:32:51,,,,,
CAND_309A3950,34970271,Education,34970271@email.com,,,Management,Master's,7.5,"Go, AI, Business Development, Research",6,data\ADVOCATE\34970271.pdf,2025-09-07 23:32:53,,,,,
CAND_45D722DE,35344611,"Summary
Detail",35344611@email.com,,,HR,Bachelor's,9.325,"Go, AI, Leadership, Strategy, Operations",12,data\ADVOCATE\35344611.pdf,2025-09-07 23:32:55,,,,,
CAND_B6F205BE,35474904,"Summary
In",35474904@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Marketing, Sales, Research, Communication, REST",0,data\ADVOCATE\35474904.pdf,2025-09-07 23:32:57,,,,,
CAND_9CB8ADE2,36392131,"Summary
Dedicated",36392131@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Operations, Research, REST",12,data\ADVOCATE\36392131.pdf,2025-09-07 23:32:59,,,,,
CAND_206D178A,36694627,"Summary
Dynamic",36694627@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Marketing, Sales, Accounting, Research, Communication",0,data\ADVOCATE\36694627.pdf,2025-09-07 23:33:00,,,,,
CAND_3683BF3C,37333719,"Core Qualifications
Microsoft Office",37333719@email.com,,,ADVOCATE,Master's,2.0,AI,0,data\ADVOCATE\37333719.pdf,2025-09-07 23:33:01,,,,,
CAND_E191D646,37348041,"Summary
Seeking",37348041@email.com,,,CONSULTANT,Bachelor's,8.25,"Go, AI, Leadership, Consulting",6,data\ADVOCATE\37348041.pdf,2025-09-07 23:33:02,,,,,
CAND_8A77DAC8,37560528,Summary,37560528@email.com,,,APPAREL,Bachelor's,2.0,"Go, AI, Sales, Operations, Communication",0,data\ADVOCATE\37560528.pdf,2025-09-07 23:33:04,,,,,
CAND_E9C2FAB1,37640804,Registered Nurse,37640804@email.com,,,Science,Bachelor's,8.975,"Go, AI, Research, Communication, API, REST",48,data\ADVOCATE\37640804.pdf,2025-09-07 23:33:06,,,,,
CAND_126690A6,38059130,"Summary
To",38059130@email.com,,,ADVOCATE,Master's,2.5,"Go, AWS, AI, Project Management, Leadership, Sales, Operations",6,data\ADVOCATE\38059130.pdf,2025-09-07 23:33:08,,,,,
CAND_FF585526,38291889,"Summary
Seeking",38291889@email.com,,,Management,Master's,7.5,"Go, Spring, AI, Operations, Communication, Networking",6,data\ADVOCATE\38291889.pdf,2025-09-07 23:33:09,,,,,
CAND_B57BD109,38698573,"Professional Summary
Experienced",38698573@email.com,,,HR,Bachelor's,7.5,"Go, AWS, AI, Communication, Teamwork, Networking",6,data\ADVOCATE\38698573.pdf,2025-09-07 23:33:10,,,,,
CAND_CED3E244,38860712,"Professional Summary
Over",38860712@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,7.5,"Go, AWS, AI, Leadership",0,data\ADVOCATE\38860712.pdf,2025-09-07 23:33:12,,,,,
CAND_BF3AA33E,40088790,"Profile
Skilled",40088790@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Marketing, Sales, Business Development, Operations, Communication, REST",12,data\ADVOCATE\40088790.pdf,2025-09-07 23:33:13,,,,,
CAND_DF9C957E,42164460,"Summary
To",42164460@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Marketing, Sales, Communication",0,data\ADVOCATE\42164460.pdf,2025-09-07 23:33:15,,,,,
CAND_8C02B9BF,44115326,"Career Overview
Over",44115326@email.com,,,INFORMATION-TECHNOLOGY,Master's,2.0,"Java, Go, React, SQL, AWS, Linux, AI, Operations, Research, Communication, REST, Networking, Cloud Computing",12,data\ADVOCATE\44115326.pdf,2025-09-07 23:33:20,,,,,
CAND_13ABA157,46772262,"Summary
Nurse Practitioner",46772262@email.com,,,HEALTHCARE,Master's,2.0,"React, AI, Leadership, Research, Communication, Teamwork, API",0,data\ADVOCATE\46772262.pdf,2025-09-07 23:33:21,,,,,
